caseid,answer,generated_text
ed78560f3bfe4e3c285aff4252357ccbdf78cc683e334af8b0f926f190d1ddca__employment,"{""gt_group_ca"":8,""gt_interpersonal_ca"":14,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
ed78560f3bfe4e3c285aff4252357ccbdf78cc683e334af8b0f926f190d1ddca__geo,"{""gt_group_ca"":8,""gt_interpersonal_ca"":14,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
ed78560f3bfe4e3c285aff4252357ccbdf78cc683e334af8b0f926f190d1ddca__transit,"{""gt_group_ca"":8,""gt_interpersonal_ca"":14,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
ed78560f3bfe4e3c285aff4252357ccbdf78cc683e334af8b0f926f190d1ddca__full,"{""gt_group_ca"":8,""gt_interpersonal_ca"":14,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
ed78560f3bfe4e3c285aff4252357ccbdf78cc683e334af8b0f926f190d1ddca__v3_rideshare,"{""gt_group_ca"":8,""gt_interpersonal_ca"":14,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
ed78560f3bfe4e3c285aff4252357ccbdf78cc683e334af8b0f926f190d1ddca__v3_public_transit,"{""gt_group_ca"":8,""gt_interpersonal_ca"":14,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
ed78560f3bfe4e3c285aff4252357ccbdf78cc683e334af8b0f926f190d1ddca__v3_voice,"{""gt_group_ca"":8,""gt_interpersonal_ca"":14,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
a510cba951280429c5ff5bc575a056bfa2cca804f777890bdd6d85cd985d6b9f__demos,"{""gt_group_ca"":11,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
a510cba951280429c5ff5bc575a056bfa2cca804f777890bdd6d85cd985d6b9f__employment,"{""gt_group_ca"":11,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
a510cba951280429c5ff5bc575a056bfa2cca804f777890bdd6d85cd985d6b9f__geo,"{""gt_group_ca"":11,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
a510cba951280429c5ff5bc575a056bfa2cca804f777890bdd6d85cd985d6b9f__transit,"{""gt_group_ca"":11,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
a510cba951280429c5ff5bc575a056bfa2cca804f777890bdd6d85cd985d6b9f__full,"{""gt_group_ca"":11,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
a510cba951280429c5ff5bc575a056bfa2cca804f777890bdd6d85cd985d6b9f__v3_rideshare,"{""gt_group_ca"":11,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
a510cba951280429c5ff5bc575a056bfa2cca804f777890bdd6d85cd985d6b9f__v3_public_transit,"{""gt_group_ca"":11,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
a510cba951280429c5ff5bc575a056bfa2cca804f777890bdd6d85cd985d6b9f__v3_voice,"{""gt_group_ca"":11,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f4fa246669e4ceed3cab6495c86cd5552d430f7da0c09f154271de041d62f55d__demos,"{""gt_group_ca"":21,""gt_interpersonal_ca"":22,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f4fa246669e4ceed3cab6495c86cd5552d430f7da0c09f154271de041d62f55d__employment,"{""gt_group_ca"":21,""gt_interpersonal_ca"":22,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f4fa246669e4ceed3cab6495c86cd5552d430f7da0c09f154271de041d62f55d__geo,"{""gt_group_ca"":21,""gt_interpersonal_ca"":22,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f4fa246669e4ceed3cab6495c86cd5552d430f7da0c09f154271de041d62f55d__transit,"{""gt_group_ca"":21,""gt_interpersonal_ca"":22,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f4fa246669e4ceed3cab6495c86cd5552d430f7da0c09f154271de041d62f55d__full,"{""gt_group_ca"":21,""gt_interpersonal_ca"":22,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f4fa246669e4ceed3cab6495c86cd5552d430f7da0c09f154271de041d62f55d__v3_rideshare,"{""gt_group_ca"":21,""gt_interpersonal_ca"":22,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f4fa246669e4ceed3cab6495c86cd5552d430f7da0c09f154271de041d62f55d__v3_public_transit,"{""gt_group_ca"":21,""gt_interpersonal_ca"":22,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f4fa246669e4ceed3cab6495c86cd5552d430f7da0c09f154271de041d62f55d__v3_voice,"{""gt_group_ca"":21,""gt_interpersonal_ca"":22,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
9c9613153824c9fc13a20cf38e7c5d900e529f9c0ff61588afec464a4d9bb7ed__demos,"{""gt_group_ca"":9,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
9c9613153824c9fc13a20cf38e7c5d900e529f9c0ff61588afec464a4d9bb7ed__employment,"{""gt_group_ca"":9,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
9c9613153824c9fc13a20cf38e7c5d900e529f9c0ff61588afec464a4d9bb7ed__geo,"{""gt_group_ca"":9,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
9c9613153824c9fc13a20cf38e7c5d900e529f9c0ff61588afec464a4d9bb7ed__transit,"{""gt_group_ca"":9,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
9c9613153824c9fc13a20cf38e7c5d900e529f9c0ff61588afec464a4d9bb7ed__full,"{""gt_group_ca"":9,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
9c9613153824c9fc13a20cf38e7c5d900e529f9c0ff61588afec464a4d9bb7ed__v3_rideshare,"{""gt_group_ca"":9,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
9c9613153824c9fc13a20cf38e7c5d900e529f9c0ff61588afec464a4d9bb7ed__v3_public_transit,"{""gt_group_ca"":9,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
9c9613153824c9fc13a20cf38e7c5d900e529f9c0ff61588afec464a4d9bb7ed__v3_voice,"{""gt_group_ca"":9,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f3ab5b993e6b13f7723ae1194c6b9a595206edcde43b1d00ae3f3a2778e3c3d2__demos,"{""gt_group_ca"":27,""gt_interpersonal_ca"":25,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f3ab5b993e6b13f7723ae1194c6b9a595206edcde43b1d00ae3f3a2778e3c3d2__employment,"{""gt_group_ca"":27,""gt_interpersonal_ca"":25,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f3ab5b993e6b13f7723ae1194c6b9a595206edcde43b1d00ae3f3a2778e3c3d2__geo,"{""gt_group_ca"":27,""gt_interpersonal_ca"":25,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f3ab5b993e6b13f7723ae1194c6b9a595206edcde43b1d00ae3f3a2778e3c3d2__transit,"{""gt_group_ca"":27,""gt_interpersonal_ca"":25,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f3ab5b993e6b13f7723ae1194c6b9a595206edcde43b1d00ae3f3a2778e3c3d2__full,"{""gt_group_ca"":27,""gt_interpersonal_ca"":25,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f3ab5b993e6b13f7723ae1194c6b9a595206edcde43b1d00ae3f3a2778e3c3d2__v3_rideshare,"{""gt_group_ca"":27,""gt_interpersonal_ca"":25,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f3ab5b993e6b13f7723ae1194c6b9a595206edcde43b1d00ae3f3a2778e3c3d2__v3_public_transit,"{""gt_group_ca"":27,""gt_interpersonal_ca"":25,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f3ab5b993e6b13f7723ae1194c6b9a595206edcde43b1d00ae3f3a2778e3c3d2__v3_voice,"{""gt_group_ca"":27,""gt_interpersonal_ca"":25,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
409b9e7d7f0811e873e77f18d4cda233b77dd1c1162fdb10d011a89fa8649a4f__demos,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
409b9e7d7f0811e873e77f18d4cda233b77dd1c1162fdb10d011a89fa8649a4f__employment,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
409b9e7d7f0811e873e77f18d4cda233b77dd1c1162fdb10d011a89fa8649a4f__geo,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
409b9e7d7f0811e873e77f18d4cda233b77dd1c1162fdb10d011a89fa8649a4f__transit,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
409b9e7d7f0811e873e77f18d4cda233b77dd1c1162fdb10d011a89fa8649a4f__full,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
409b9e7d7f0811e873e77f18d4cda233b77dd1c1162fdb10d011a89fa8649a4f__v3_rideshare,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
409b9e7d7f0811e873e77f18d4cda233b77dd1c1162fdb10d011a89fa8649a4f__v3_public_transit,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
409b9e7d7f0811e873e77f18d4cda233b77dd1c1162fdb10d011a89fa8649a4f__v3_voice,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f04997a2270bea850911b8274f08c945a5dc586f5d0ab454a89efdffc408aeb6__demos,"{""gt_group_ca"":29,""gt_interpersonal_ca"":29,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f04997a2270bea850911b8274f08c945a5dc586f5d0ab454a89efdffc408aeb6__employment,"{""gt_group_ca"":29,""gt_interpersonal_ca"":29,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f04997a2270bea850911b8274f08c945a5dc586f5d0ab454a89efdffc408aeb6__geo,"{""gt_group_ca"":29,""gt_interpersonal_ca"":29,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f04997a2270bea850911b8274f08c945a5dc586f5d0ab454a89efdffc408aeb6__transit,"{""gt_group_ca"":29,""gt_interpersonal_ca"":29,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f04997a2270bea850911b8274f08c945a5dc586f5d0ab454a89efdffc408aeb6__full,"{""gt_group_ca"":29,""gt_interpersonal_ca"":29,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
