caseid,answer,generated_text
4c702f1bd58b7e542476873c4b41f6170fdb954822b14b84236e7194735b41ee__full,"{""gt_group_ca"":7,""gt_interpersonal_ca"":8,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","You are a 41-year-old man living in the United States. You are not a student.  You work full-time.  Your approximate survey location is near latitude 18.1 and longitude -66.3.  In the last three months, you used public transportation (bus, train, tram, etc.) 8 or more days a month. On a typical day of public transportation use, you take 3-4 rides. In the last three months, you used ride share platforms (Lyft, Uber, DiDi, etc.) 4-8 days a month. On a typical day of ride share use, you take 1-2 rides. You have a license to drive a car. You have access to a car you can use for transportation.  When a friend gets nervous talking to new people, you would advise: ""I would tell them that most people are just trying to relate to you, and I think that people should approach conversations with that mindset. For the most part, people don't want to argue with you, they want to be open with you, and if you're open with them, they'll usually return the favor."" Your ideal way to get around your city is: ""I think it depends. I have a good bus route"
4c702f1bd58b7e542476873c4b41f6170fdb954822b14b84236e7194735b41ee__v3_rideshare,"{""gt_group_ca"":7,""gt_interpersonal_ca"":8,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","You are a 41-year-old man living in the United States. You are not a student.  You work full-time.  Your approximate survey location is near latitude 18.1 and longitude -66.3.  In the last three months, you used ride share platforms (Lyft, Uber, DiDi, etc.) 4-8 days a month. On a typical day of ride share use, you take 1-2 rides.  Rate your communication apprehension in two contexts independently: (1) group discussions, and (2) one-on-one conversations with new people.  For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common; no single life circumstance determines your apprehension.  Return ONLY the JSON object specified in the system instructions. #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+#"
4c702f1bd58b7e542476873c4b41f6170fdb954822b14b84236e7194735b41ee__v3_public_transit,"{""gt_group_ca"":7,""gt_interpersonal_ca"":8,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","You are a 41-year-old man living in the United States. You are not a student.  You work full-time.  Your approximate survey location is near latitude 18.1 and longitude -66.3.  In the last three months, you used public transportation (bus, train, tram, etc.) 8 or more days a month. On a typical day of public transportation use, you take 3-4 rides.  Rate your communication apprehension in two contexts independently: (1) group discussions, and (2) one-on-one conversations with new people.  For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common; no single life circumstance determines your apprehension.  Return ONLY the JSON object specified in the system instructions. #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+#"
4c702f1bd58b7e542476873c4b41f6170fdb954822b14b84236e7194735b41ee__v3_voice,"{""gt_group_ca"":7,""gt_interpersonal_ca"":8,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","You are a 41-year-old man living in the United States. You are not a student.  You work full-time.  Your approximate survey location is near latitude 18.1 and longitude -66.3.  When a friend gets nervous talking to new people, you would advise: ""I would tell them that most people are just trying to relate to you, and I think that people should approach conversations with that mindset. For the most part, people don't want to argue with you, they want to be open with you, and if you're open with them, they'll usually return the favor."" Your ideal way to get around your city is: ""I think it depends. I have a good bus route between my house and my work so for work I prefer that. Sometimes, if I'm not in a hurry, I'll use the bus to run errands, but if I'm in a hurry, and my husband has the car, I'll use uber or lyft.""  Rate your communication apprehension in two contexts independently: (1) group discussions, and (2) one-on-one conversations with new people.  For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate"
37da04b700fbd436f4ad6baa1e67584ae8dc1bf2116c2449aff7e888942c6e5c__demos,"{""gt_group_ca"":22,""gt_interpersonal_ca"":23,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","You are a 37-year-old woman living in the United States. You are not a student.  Rate your communication apprehension in two contexts independently: (1) group discussions, and (2) one-on-one conversations with new people.  For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common; no single life circumstance determines your apprehension.  Return ONLY the JSON object specified in the system instructions. #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+#"
37da04b700fbd436f4ad6baa1e67584ae8dc1bf2116c2449aff7e888942c6e5c__employment,"{""gt_group_ca"":22,""gt_interpersonal_ca"":23,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","You are a 37-year-old woman living in the United States. You are not a student.  Your employment status is Other.  Rate your communication apprehension in two contexts independently: (1) group discussions, and (2) one-on-one conversations with new people.  For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common; no single life circumstance determines your apprehension.  Return ONLY the JSON object specified in the system instructions. #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+#"
37da04b700fbd436f4ad6baa1e67584ae8dc1bf2116c2449aff7e888942c6e5c__geo,"{""gt_group_ca"":22,""gt_interpersonal_ca"":23,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","You are a 37-year-old woman living in the United States. You are not a student.  Your employment status is Other.  Your approximate survey location is near latitude 39.8 and longitude -74.3.  Rate your communication apprehension in two contexts independently: (1) group discussions, and (2) one-on-one conversations with new people.  For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common; no single life circumstance determines your apprehension.  Return ONLY the JSON object specified in the system instructions. #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+#"
37da04b700fbd436f4ad6baa1e67584ae8dc1bf2116c2449aff7e888942c6e5c__transit,"{""gt_group_ca"":22,""gt_interpersonal_ca"":23,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","You are a 37-year-old woman living in the United States. You are not a student.  Your employment status is Other.  Your approximate survey location is near latitude 39.8 and longitude -74.3.  In the last three months, you used public transportation (bus, train, tram, etc.) 8 or more days a month. On a typical day of public transportation use, you take 1-2 rides. In the last three months, you never used ride share platforms (Lyft, Uber, DiDi, etc.). You have a license to drive a car. You do not have access to a car you can use for transportation.  Rate your communication apprehension in two contexts independently: (1) group discussions, and (2) one-on-one conversations with new people.  For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common; no single life circumstance determines your apprehension.  Return ONLY the JSON object specified in the system instructions. #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+#"
37da04b700fbd436f4ad6baa1e67584ae8dc1bf2116c2449aff7e888942c6e5c__full,"{""gt_group_ca"":22,""gt_interpersonal_ca"":23,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","You are a 37-year-old woman living in the United States. You are not a student.  Your employment status is Other.  Your approximate survey location is near latitude 39.8 and longitude -74.3.  In the last three months, you used public transportation (bus, train, tram, etc.) 8 or more days a month. On a typical day of public transportation use, you take 1-2 rides. In the last three months, you never used ride share platforms (Lyft, Uber, DiDi, etc.). You have a license to drive a car. You do not have access to a car you can use for transportation.  When a friend gets nervous talking to new people, you would advise: ""Assuming you know ahead of time that you may meet new people, you can prepare conversation starters in the form of general questions. It's also best to be aware of the situation among meeting new people (like what event it is, the location, etc.). If it's a transaction where you are the customer but need help, you may need to mentally prepare exactly what you need help with. I personally have a script for those situations. If you somehow end up working a job facing customers, a script and rehearsals can also help"
37da04b700fbd436f4ad6baa1e67584ae8dc1bf2116c2449aff7e888942c6e5c__v3_rideshare,"{""gt_group_ca"":22,""gt_interpersonal_ca"":23,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","You are a 37-year-old woman living in the United States. You are not a student.  Your employment status is Other.  Your approximate survey location is near latitude 39.8 and longitude -74.3.  In the last three months, you never used ride share platforms (Lyft, Uber, DiDi, etc.).  Rate your communication apprehension in two contexts independently: (1) group discussions, and (2) one-on-one conversations with new people.  For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common; no single life circumstance determines your apprehension.  Return ONLY the JSON object specified in the system instructions. #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+#"
37da04b700fbd436f4ad6baa1e67584ae8dc1bf2116c2449aff7e888942c6e5c__v3_public_transit,"{""gt_group_ca"":22,""gt_interpersonal_ca"":23,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","You are a 37-year-old woman living in the United States. You are not a student.  Your employment status is Other.  Your approximate survey location is near latitude 39.8 and longitude -74.3.  In the last three months, you used public transportation (bus, train, tram, etc.) 8 or more days a month. On a typical day of public transportation use, you take 1-2 rides.  Rate your communication apprehension in two contexts independently: (1) group discussions, and (2) one-on-one conversations with new people.  For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common; no single life circumstance determines your apprehension.  Return ONLY the JSON object specified in the system instructions. #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+# #+#"
37da04b700fbd436f4ad6baa1e67584ae8dc1bf2116c2449aff7e888942c6e5c__v3_voice,"{""gt_group_ca"":22,""gt_interpersonal_ca"":23,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","You are a 37-year-old woman living in the United States. You are not a student.  Your employment status is Other.  Your approximate survey location is near latitude 39.8 and longitude -74.3.  When a friend gets nervous talking to new people, you would advise: ""Assuming you know ahead of time that you may meet new people, you can prepare conversation starters in the form of general questions. It's also best to be aware of the situation among meeting new people (like what event it is, the location, etc.). If it's a transaction where you are the customer but need help, you may need to mentally prepare exactly what you need help with. I personally have a script for those situations. If you somehow end up working a job facing customers, a script and rehearsals can also help. If the other people talk a lot and just simply never shut up, I find it easier to just let them talk and listen to them (nodding as they talk, maybe throw in an ""ah"" once in a while so it looks like I'm engaged in the conversation). But make sure you are actually listening and making mental notes of what they're saying because if they somehow rope you into the actively participating in the conversation with a random question"
